ID,Type,TotalGoldMined,Death,Time
0,searcher,0,Did not die,538
1,searcher,0,Did not die,538
2,searcher,0,Did not die,538
3,searcher,0,Did not die,538
4,searcher,0,Did not die,538
5,digger,0,Did not die,538
6,digger,0,Did not die,538
7,minerBuilder,3,Did not die,538
8,minerBuilder,0,Did not die,538
9,minerBuilder,0,Did not die,538
10,minerBuilder,0,Did not die,538
11,minerBuilder,0,Did not die,538
12,superMiner,0,Did not die,538
13,superMiner,3,Did not die,538
14,superMiner,0,Pit,472
15,superMiner,0,Did not die,538
16,superMiner,0,Did not die,538
17,ultimateMiner,0,Pit,403
18,ultimateMiner,0,Did not die,538
19,ultimateMiner,0,Pit,537
20,ultimateMiner,0,Did not die,538
21,ultimateMiner,0,Did not die,538
