ID,Type,TotalGoldMined,Death,Time
0,searcher,0,Did not die,584
1,searcher,0,Did not die,584
2,searcher,0,Did not die,584
3,searcher,0,Did not die,584
4,searcher,0,Did not die,584
5,digger,0,Did not die,584
6,digger,0,Did not die,584
7,digger,0,Did not die,584
8,digger,0,Did not die,584
9,digger,0,Did not die,584
10,minerBuilder,3,Did not die,584
11,superMiner,0,Did not die,584
12,superMiner,0,Did not die,584
13,superMiner,0,Lava,556
14,superMiner,0,Did not die,584
15,superMiner,0,Pit,453
16,ultimateMiner,0,Lava,583
17,ultimateMiner,0,Pit,398
18,ultimateMiner,0,Did not die,584
19,ultimateMiner,3,Did not die,584
20,ultimateMiner,0,Pit,504
